Range	40.0dB	-107.0dBm
Fixed unit	1	gcs	-06.83282	 107.38730	491.0
Mobile unit	2	drone	-07.14406	 106.54141	1976.0
Latitude	Longitude	Rx(dB)	Best unit
-07.20085	 106.44379	 000.0	1
-07.20085	 106.45541	-006.2	1
-07.20085	 106.46703	-013.8	1
-07.20085	 106.47865	-017.5	1
-07.20085	 106.49026	-018.7	1
-07.20085	 106.50189	-018.7	1
-07.20085	 106.51352	-015.6	1
-07.20085	 106.52513	-014.9	1
-07.20085	 106.53675	-010.5	1
-07.20085	 106.54836	-014.5	1
-07.20085	 106.56000	-015.4	1
-07.20085	 106.57160	-003.4	1
-07.20085	 106.58322	-008.5	1
-07.20085	 106.59485	-009.9	1
-07.20085	 106.60646	-011.3	1
-07.20085	 106.61809	-014.6	1
-07.20085	 106.62971	-006.5	1
-07.20085	 106.64133	-010.0	1
-07.20085	 106.65295	 013.2	1
-07.20085	 106.66457	 017.6	1
-07.20085	 106.67619	-008.2	1
-07.20085	 106.68781	 015.2	1
-07.20085	 106.69942	 016.3	1
-07.20085	 106.71104	-031.6	1
-07.20085	 106.72267	-030.8	1
-07.20085	 106.73428	-029.9	1
-07.20085	 106.74590	-030.1	1
-07.20085	 106.75752	-030.9	1
-07.20085	 106.76913	-030.1	1
-07.20085	 106.78075	 001.0	1
-07.20085	 106.79238	-004.0	1
-07.20085	 106.80399	-016.8	1
-07.20085	 106.81561	-015.9	1
-07.20085	 106.82723	-020.2	1
-07.20085	 106.83886	-021.3	1
-07.20085	 106.85048	-023.8	1
-07.20085	 106.86210	-020.5	1
-07.20085	 106.87372	-020.4	1
-07.20085	 106.88533	-025.4	1
-07.20085	 106.89696	-026.8	1
-07.20085	 106.90858	-028.3	1
-07.20085	 106.92020	-028.6	1
-07.20085	 106.93181	-025.5	1
-07.20085	 106.94344	-026.5	1
-07.20085	 106.95506	-024.4	1
-07.20085	 106.96667	-026.2	1
-07.20085	 106.97829	-026.9	1
-07.20085	 106.98991	-026.6	1
-07.20085	 107.00153	-022.2	1
-07.20085	 107.01315	-018.8	1
-07.20085	 107.02477	-014.7	1
-07.20085	 107.03639	-009.2	1
-07.20085	 107.04800	-018.5	1
-07.20085	 107.05962	-019.4	1
-07.20085	 107.07125	-019.9	1
-07.20085	 107.08287	-020.3	1
-07.20085	 107.09449	-001.0	1
-07.20085	 107.10610	-007.5	1
-07.20085	 107.11772	-011.9	1
-07.20085	 107.12935	-014.7	1
-07.20085	 107.14096	-020.5	1
-07.20085	 107.15258	-021.7	1
-07.20085	 107.16421	-012.0	1
-07.20085	 107.17583	-003.6	1
-07.20085	 107.18744	-006.3	1
-07.20085	 107.19906	-002.9	1
-07.20085	 107.21068	-011.1	1
-07.20085	 107.22231	-017.3	1
-07.20085	 107.23392	-012.8	1
-07.20085	 107.24553	-007.8	1
-07.20085	 107.25716	-005.1	1
-07.20085	 107.26878	 022.0	1
-07.20085	 107.28040	 017.6	1
-07.20085	 107.29202	 012.4	1
-07.20085	 107.30363	 020.6	1
-07.20085	 107.31526	 023.5	1
-07.20085	 107.32688	 026.3	1
-07.20085	 107.33849	 014.6	1
-07.20085	 107.35011	-000.4	1
-07.20085	 107.36174	-002.5	1
-07.20085	 107.37335	 000.4	1
-07.20085	 107.38498	 000.4	1
-07.20085	 107.39659	-009.9	1
-07.20085	 107.40821	-017.8	1
-07.20085	 107.41983	-021.4	1
-07.20085	 107.43146	-025.6	1
-07.20085	 107.44307	-026.0	1
-07.20085	 107.45470	-029.7	1
-07.20085	 107.46631	-033.6	1
-07.20085	 107.47793	-035.0	1
-07.20085	 107.48955	-035.8	1
-07.20085	 107.50117	-035.0	1
-07.20085	 107.51279	-036.2	1
-07.20085	 107.52441	-037.0	1
-07.20085	 107.53603	-037.3	1
-07.20085	 107.54765	-039.2	1
-07.20085	 107.55927	-036.0	1
-07.20085	 107.57088	-036.5	1
-07.20085	 107.58250	-034.6	1
-07.20085	 107.59412	-036.2	1
-07.20085	 107.60574	-038.4	1
-07.20085	 107.61736	-040.5	1
-07.20085	 107.62899	-042.9	1
-07.20085	 107.64061	-043.8	1
-07.20085	 107.65222	-045.2	1
-07.20085	 107.66383	-045.2	1
-07.20085	 107.67546	-044.7	1
-07.20085	 107.68709	-044.3	1
-07.20085	 107.69870	-043.3	1
-07.20085	 107.71033	-041.6	1
-07.20085	 107.72194	-040.8	1
-07.20085	 107.73356	-042.5	1
-07.20085	 107.74518	-043.2	1
-07.20085	 107.75681	-044.8	1
-07.20085	 107.76842	-044.9	1
-07.20085	 107.78004	-045.7	1
-07.20085	 107.79166	-048.2	1
-07.20085	 107.80328	-047.6	1
-07.20085	 107.81490	-045.7	1
-07.20085	 107.82652	-047.3	1
-07.20085	 107.83814	-047.9	1
-07.20085	 107.84975	-048.0	1
-07.20085	 107.86137	-049.9	1
-07.20085	 107.87300	-049.9	1
-07.20085	 107.88461	-050.7	1
-07.20085	 107.89623	-050.9	1
-07.20085	 107.90785	-052.5	1
-07.20085	 107.91948	-053.7	1
-07.20085	 107.93109	-054.1	1
-07.20085	 107.94271	-051.8	1
-07.20085	 107.95433	-052.9	1
-07.20085	 107.96596	-049.5	1
-07.20085	 107.97757	-048.5	1
-07.20085	 107.98918	-047.4	1
-07.20085	 108.00081	-045.3	1
-07.20085	 108.01243	-042.4	1
-07.20085	 108.02405	-039.8	1
-07.20085	 108.03568	-039.4	1
-07.20085	 108.04729	-037.9	1
-07.20085	 108.05891	-037.6	1
-07.20085	 108.07053	-039.5	1
-07.20085	 108.08215	-040.2	1
-07.20085	 108.09377	-042.5	1
-07.20085	 108.10538	-042.9	1
-07.20085	 108.11700	-043.7	1
-07.20085	 108.12862	-043.4	1
-07.20085	 108.14024	-043.9	1
-07.20085	 108.15186	-046.9	1
-07.20085	 108.16348	-047.7	1
-07.20085	 108.17509	-050.0	1
-07.20085	 108.18672	-050.6	1
-07.20085	 108.19835	-050.2	1
-07.20085	 108.20996	-048.9	1
-07.20085	 108.22157	-044.5	1
-07.20085	 108.23319	-042.5	1
-07.20085	 108.24482	-039.4	1
-07.20085	 108.25644	-041.0	1
-07.20085	 108.26807	-040.6	1
-07.20085	 108.27967	-040.3	1
-07.20085	 108.29131	-041.1	1
-07.20085	 108.30292	-040.8	1
-07.20085	 108.31454	-042.4	1
-07.20085	 108.32616	-043.8	1
-07.20085	 108.33778	-043.6	1
-07.20085	 108.34939	-044.1	1
-07.20085	 108.36102	-043.3	1
-07.20085	 108.37263	-043.4	1
-07.20085	 108.38425	-043.1	1
-07.20085	 108.39587	-042.6	1
-07.20085	 108.40749	-042.2	1
-07.20085	 108.41911	-041.8	1
-07.20085	 108.43073	-041.4	1
-07.20085	 108.44234	-041.3	1
-07.20085	 108.45396	-040.9	1
-07.20085	 108.46559	-041.7	1
-07.20085	 108.47721	-042.1	1
-07.20085	 108.48883	-048.7	1
-07.20085	 108.50046	-049.1	1
-07.21238	 106.28113	-020.8	1
-07.21238	 106.29273	-020.2	1
-07.21238	 106.30437	-019.6	1
-07.21238	 106.31598	-018.6	1
-07.21239	 106.32759	-018.1	1
-07.21238	 106.33922	-016.0	1
-07.21238	 106.35085	-015.6	1
-07.21238	 106.36246	-015.8	1
-07.21238	 106.37407	-012.8	1
-07.21238	 106.38569	-010.6	1
-07.21238	 106.39732	-010.5	1
-07.21238	 106.40894	-003.1	1
-07.21238	 106.42056	-004.2	1
-07.21238	 106.43217	-010.6	1
-07.21239	 106.44380	-017.2	1
-07.21238	 106.45541	-020.4	1
-07.21238	 106.46703	-021.4	1
-07.21238	 106.47865	-023.3	1
-07.21239	 106.49026	-024.0	1
-07.21238	 106.50188	-023.6	1
-07.21238	 106.51351	-022.4	1
-07.21238	 106.52513	-018.3	1
-07.21238	 106.53674	-017.9	1
-07.21238	 106.54837	-017.0	1
-07.21239	 106.56000	-016.7	1
-07.21238	 106.57160	-017.4	1
-07.21238	 106.58322	-018.5	1
-07.21238	 106.59485	-018.8	1
-07.21238	 106.60646	-018.2	1
-07.21239	 106.61809	-017.8	1
-07.21238	 106.62971	-019.9	1
-07.21238	 106.64133	-016.8	1
-07.21238	 106.65294	-019.4	1
-07.21238	 106.66457	-017.4	1
-07.21238	 106.67619	-017.5	1
-07.21238	 106.68781	-012.2	1
-07.21238	 106.69942	-008.9	1
-07.21238	 106.71104	-000.6	1
-07.21238	 106.72266	-000.8	1
-07.21238	 106.73428	-032.2	1
-07.21238	 106.74590	-029.6	1
-07.21238	 106.75752	-007.1	1
-07.21239	 106.76913	-011.4	1
-07.21238	 106.78075	-016.0	1
-07.21238	 106.79238	-002.3	1
-07.21238	 106.80400	-014.0	1
-07.21238	 106.81561	-020.7	1
-07.21238	 106.82722	-021.9	1
-07.21238	 106.83886	-023.8	1
-07.21238	 106.85048	-021.8	1
-07.21238	 106.86209	-022.5	1
-07.21238	 106.87372	-027.9	1
-07.21238	 106.88533	-028.0	1
-07.21239	 106.89696	-029.3	1
-07.21238	 106.90857	-029.7	1
-07.21238	 106.92020	-027.5	1
-07.21239	 106.93182	-028.5	1
-07.21238	 106.94344	-027.1	1
-07.21238	 106.95506	-028.4	1
-07.21238	 106.96667	-028.0	1
-07.21238	 106.97829	-028.8	1
-07.21238	 106.98991	-025.9	1
-07.21239	 107.00153	-022.1	1
-07.21238	 107.01315	-018.3	1
-07.21238	 107.02477	-013.5	1
-07.21238	 107.03639	-001.2	1
-07.21238	 107.04800	-022.7	1
-07.21238	 107.05962	-022.0	1
-07.21238	 107.07124	 005.9	1
-07.21239	 107.08287	-003.3	1
-07.21238	 107.09449	-008.4	1
-07.21238	 107.10611	-016.0	1
-07.21238	 107.11772	-017.7	1
-07.21239	 107.12935	-021.3	1
-07.21238	 107.14096	-026.0	1
-07.21238	 107.15258	-021.4	1
-07.21239	 107.16420	-010.6	1
-07.21239	 107.17583	-011.6	1
-07.21238	 107.18744	-012.6	1
-07.21238	 107.19905	-013.9	1
-07.21239	 107.21068	-021.9	1
-07.21239	 107.22231	-017.6	1
-07.21238	 107.23392	-010.0	1
-07.21238	 107.24554	-003.7	1
-07.21238	 107.25716	 019.9	1
-07.21238	 107.26878	 030.1	1
-07.21238	 107.28040	 017.3	1
-07.21238	 107.29202	-001.6	1
-07.21238	 107.30363	-004.2	1
-07.21238	 107.31526	 005.2	1
-07.21238	 107.32687	 005.4	1
-07.21238	 107.33849	 001.7	1
-07.21239	 107.35011	 013.5	1
-07.21238	 107.36174	-006.7	1
-07.21238	 107.37335	-011.6	1
-07.21238	 107.38497	-006.7	1
-07.21238	 107.39659	-016.3	1
-07.21238	 107.40822	-022.3	1
-07.21238	 107.41983	-024.9	1
-07.21238	 107.43146	-027.5	1
-07.21238	 107.44307	-027.2	1
-07.21238	 107.45470	-031.4	1
-07.21238	 107.46631	-036.0	1
-07.21238	 107.47794	-036.8	1
-07.21238	 107.48955	-037.5	1
-07.21238	 107.50117	-037.2	1
-07.21238	 107.51279	-038.2	1
-07.21238	 107.52441	-038.2	1
-07.21238	 107.53603	-039.0	1
-07.21238	 107.54765	-037.8	1
-07.21239	 107.55927	-039.5	1
-07.21238	 107.57089	-036.4	1
-07.21238	 107.58250	-034.7	1
-07.21238	 107.59413	-036.0	1
-07.21238	 107.60574	-037.8	1
-07.21238	 107.61737	-039.7	1
-07.21238	 107.62898	-041.2	1
-07.21238	 107.64061	-044.4	1
-07.21238	 107.65222	-044.9	1
-07.21238	 107.66384	-045.7	1
-07.21238	 107.67546	-045.1	1
-07.21238	 107.68709	-043.8	1
-07.21239	 107.69870	-042.8	1
-07.21238	 107.71033	-040.9	1
-07.21238	 107.72194	-041.4	1
-07.21238	 107.73356	-042.3	1
-07.21239	 107.74519	-043.6	1
-07.21238	 107.75681	-044.3	1
-07.21238	 107.76842	-046.1	1
-07.21238	 107.78004	-046.3	1
-07.21238	 107.79166	-047.0	1
-07.21238	 107.80328	-048.8	1
-07.21238	 107.81490	-048.8	1
-07.21238	 107.82651	-046.6	1
-07.21238	 107.83813	-047.7	1
-07.21238	 107.84975	-048.2	1
-07.21239	 107.86138	-048.5	1
-07.21239	 107.87300	-050.5	1
-07.21238	 107.88462	-051.4	1
-07.21238	 107.89623	-051.5	1
-07.21238	 107.90785	-050.8	1
-07.21238	 107.91948	-051.2	1
-07.21238	 107.93109	-053.3	1
-07.21238	 107.94271	-055.1	1
-07.21238	 107.95433	-052.3	1
-07.21238	 107.96595	-051.6	1
-07.21238	 107.97757	-050.3	1
-07.21239	 107.98918	-049.3	1
-07.21239	 108.00082	-047.8	1
-07.21238	 108.01243	-045.9	1
-07.21238	 108.02405	-043.3	1
-07.21238	 108.03568	-040.9	1
-07.21238	 108.04729	-039.5	1
-07.21238	 108.05891	-040.2	1
-07.21238	 108.07053	-041.3	1
-07.21238	 108.08215	-042.5	1
-07.21238	 108.09377	-044.5	1
-07.21238	 108.10538	-045.3	1
-07.21238	 108.11700	-045.2	1
-07.21238	 108.12862	-044.1	1
-07.21238	 108.14024	-044.9	1
-07.21238	 108.15186	-045.2	1
-07.21239	 108.16349	-049.9	1
-07.21238	 108.17510	-048.9	1
-07.21238	 108.18672	-049.1	1
-07.21238	 108.19834	-050.7	1
-07.21238	 108.20997	-049.6	1
-07.21238	 108.22157	-044.5	1
-07.21238	 108.23320	-043.8	1
-07.21238	 108.24482	-045.0	1
-07.21238	 108.25645	-043.6	1
-07.21238	 108.26806	-040.6	1
-07.21238	 108.27968	-041.2	1
-07.21238	 108.29131	-043.4	1
-07.21238	 108.30293	-042.5	1
-07.21238	 108.31453	-042.4	1
-07.21239	 108.32616	-043.5	1
-07.21239	 108.33778	-045.1	1
-07.21238	 108.34939	-045.5	1
-07.21238	 108.36101	-045.8	1
-07.21239	 108.37263	-045.9	1
-07.21238	 108.38425	-045.3	1
-07.21238	 108.39587	-043.6	1
-07.21238	 108.40749	-043.3	1
-07.21238	 108.41911	-043.5	1
-07.21238	 108.43073	-043.2	1
-07.21239	 108.44234	-042.8	1
-07.21238	 108.45396	-042.4	1
-07.21238	 108.46559	-042.0	1
-07.21238	 108.47720	-042.1	1
-07.21239	 108.48883	-042.2	1
-07.22392	 106.28113	-020.2	1
-07.22392	 106.29272	-019.4	1
-07.22392	 106.30436	-017.8	1
-07.22392	 106.31598	-016.7	1
-07.22392	 106.32760	-018.0	1
-07.22392	 106.33922	-015.7	1
-07.22392	 106.35084	-015.3	1
-07.22392	 106.36246	-015.9	1
-07.22392	 106.37407	-013.6	1
-07.22392	 106.38570	-016.1	1
-07.22392	 106.39732	-009.8	1
-07.22392	 106.40894	-010.7	1
-07.22392	 106.42056	-018.4	1
-07.22392	 106.43217	-021.2	1
-07.22392	 106.44380	-023.7	1
-07.22392	 106.45541	-024.6	1
-07.22392	 106.46704	-024.8	1
-07.22392	 106.47865	-023.7	1
-07.22392	 106.49026	-024.6	1
-07.22392	 106.50189	-025.9	1
-07.22392	 106.51351	-023.0	1
-07.22392	 106.52513	-020.2	1
-07.22392	 106.53675	-019.2	1
-07.22392	 106.54837	-019.8	1
-07.22392	 106.56000	-020.5	1
-07.22392	 106.57160	-020.9	1
-07.22392	 106.58322	-019.2	1
-07.22392	 106.59484	-021.3	1
-07.22392	 106.60646	-022.7	1
-07.22392	 106.61809	-020.8	1
-07.22392	 106.62971	-022.9	1
-07.22392	 106.64133	-021.8	1
-07.22392	 106.65294	-022.4	1
-07.22392	 106.66457	-022.4	1
-07.22392	 106.67619	-022.5	1
-07.22392	 106.68781	-018.0	1
-07.22392	 106.69942	 006.1	1
-07.22392	 106.71104	-030.6	1
-07.22392	 106.72266	-016.5	1
-07.22392	 106.73428	-016.7	1
-07.22392	 106.74590	-015.8	1
-07.22392	 106.75753	-016.1	1
-07.22392	 106.76913	-017.5	1
-07.22392	 106.78075	-020.6	1
-07.22392	 106.79238	-022.5	1
-07.22392	 106.80400	-021.5	1
-07.22392	 106.81561	-026.8	1
-07.22392	 106.82723	-024.6	1
-07.22392	 106.83886	-023.5	1
-07.22392	 106.85048	-025.4	1
-07.22392	 106.86209	-028.2	1
-07.22392	 106.87371	-029.1	1
-07.22392	 106.88533	-029.1	1
-07.22392	 106.89696	-029.2	1
-07.22392	 106.90857	-028.2	1
-07.22392	 106.92020	-029.8	1
-07.22392	 106.93181	-029.5	1
-07.22392	 106.94344	-031.0	1
-07.22392	 106.95506	-030.1	1
-07.22392	 106.96667	-029.5	1
-07.22392	 106.97829	-028.5	1
-07.22392	 106.98991	-024.9	1
-07.22392	 107.00153	-021.5	1
-07.22392	 107.01315	-017.7	1
-07.22392	 107.02477	-010.8	1
-07.22392	 107.03640	-012.5	1
-07.22392	 107.04800	 003.9	1
-07.22392	 107.05962	-024.7	1
-07.22392	 107.07124	-011.4	1
-07.22392	 107.08287	-011.9	1
-07.22392	 107.09448	-012.6	1
-07.22392	 107.10610	-017.5	1
-07.22392	 107.11772	-017.9	1
-07.22392	 107.12935	-024.0	1
-07.22392	 107.14096	-025.2	1
-07.22392	 107.15257	-020.6	1
-07.22392	 107.16420	-016.5	1
-07.22392	 107.17583	-017.8	1
-07.22392	 107.18744	-015.4	1
-07.22392	 107.19906	-023.6	1
-07.22392	 107.21068	-022.0	1
-07.22392	 107.22231	-013.6	1
-07.22392	 107.23392	-010.8	1
-07.22392	 107.24554	-010.1	1
-07.22392	 107.25716	 006.5	1
-07.22392	 107.26878	 017.9	1
-07.22392	 107.28040	 000.4	1
-07.22392	 107.29201	-010.1	1
-07.22392	 107.30363	-002.3	1
-07.22392	 107.31526	-000.1	1
-07.22392	 107.32687	 005.1	1
-07.22392	 107.33849	-002.0	1
-07.22392	 107.35012	-004.2	1
-07.22392	 107.36174	-011.1	1
-07.22392	 107.37335	-018.7	1
-07.22392	 107.38496	-014.9	1
-07.22392	 107.39659	-020.8	1
-07.22392	 107.40820	-024.2	1
-07.22392	 107.41983	-026.3	1
-07.22392	 107.43146	-027.2	1
-07.22392	 107.44307	-028.7	1
-07.22392	 107.45469	-033.9	1
-07.22392	 107.46631	-037.2	1
-07.22392	 107.47794	-036.8	1
-07.22392	 107.48955	-038.8	1
-07.22392	 107.50117	-038.4	1
-07.22392	 107.51279	-039.4	1
-07.22392	 107.52441	-038.9	1
-07.22392	 107.53603	-039.0	1
-07.22392	 107.54765	-038.5	1
-07.22392	 107.55927	-038.7	1
-07.22392	 107.57088	-036.6	1
-07.22392	 107.58250	-037.0	1
-07.22392	 107.59412	-034.7	1
-07.22392	 107.60575	-038.2	1
-07.22392	 107.61737	-039.6	1
-07.22392	 107.62898	-040.0	1
-07.22392	 107.64060	-044.4	1
-07.22392	 107.65222	-047.0	1
-07.22392	 107.66385	-045.8	1
-07.22392	 107.67546	-045.4	1
-07.22392	 107.68709	-043.7	1
-07.22392	 107.69870	-041.7	1
-07.22392	 107.71033	-041.5	1
-07.22392	 107.72195	-041.9	1
-07.22392	 107.73356	-042.7	1
-07.22392	 107.74518	-043.6	1
-07.22392	 107.75680	-045.3	1
-07.22392	 107.76842	-045.7	1
-07.22392	 107.78003	-047.4	1
-07.22392	 107.79166	-046.9	1
-07.22392	 107.80328	-047.9	1
-07.22392	 107.81490	-049.7	1
-07.22392	 107.82652	-049.8	1
-07.22392	 107.83813	-047.9	1
-07.22392	 107.84975	-047.7	1
-07.22392	 107.86137	-048.8	1
-07.22392	 107.87300	-049.3	1
-07.22392	 107.88461	-050.8	1
-07.22392	 107.89623	-052.1	1
-07.22392	 107.90785	-051.7	1
-07.22392	 107.91947	-052.8	1
-07.22392	 107.93109	-052.9	1
-07.22392	 107.94272	-052.7	1
-07.22392	 107.95433	-053.0	1
-07.22392	 107.96596	-053.0	1
-07.22392	 107.97758	-051.2	1
-07.22392	 107.98918	-050.6	1
-07.22392	 108.00081	-050.0	1
-07.22392	 108.01243	-048.3	1
-07.22392	 108.02405	-046.8	1
-07.22392	 108.03567	-044.5	1
-07.22392	 108.04729	-041.0	1
-07.22392	 108.05891	-040.0	1
-07.22392	 108.07053	-042.0	1
-07.22392	 108.08215	-045.1	1
-07.22392	 108.09377	-046.4	1
-07.22392	 108.10538	-046.7	1
-07.22392	 108.11700	-046.9	1
-07.22392	 108.12862	-046.8	1
-07.22392	 108.14024	-046.1	1
-07.22392	 108.15186	-046.0	1
-07.22392	 108.16349	-046.5	1
-07.22392	 108.17510	-051.0	1
-07.22392	 108.18671	-051.3	1
-07.22392	 108.19835	-049.9	1
-07.22392	 108.20996	-048.1	1
-07.22392	 108.22159	-047.3	1
-07.22392	 108.23320	-048.6	1
-07.22392	 108.24483	-043.6	1
-07.22392	 108.25645	-044.3	1
-07.22392	 108.26806	-044.4	1
-07.22392	 108.27967	-044.7	1
-07.22392	 108.29131	-044.3	1
-07.22392	 108.30292	-044.5	1
-07.22392	 108.31454	-048.7	1
-07.22392	 108.32616	-050.2	1
-07.22392	 108.33777	-050.1	1
-07.22392	 108.34940	-045.0	1
-07.22392	 108.36101	-046.0	1
-07.22392	 108.37263	-047.0	1
-07.22392	 108.38425	-047.1	1
-07.22392	 108.39587	-046.7	1
-07.22392	 108.40749	-046.2	1
-07.22392	 108.41912	-045.4	1
-07.22392	 108.43073	-044.9	1
-07.22392	 108.44235	-044.3	1
-07.22392	 108.45397	-044.3	1
-07.22392	 108.46558	-044.0	1
-07.22392	 108.47721	-043.1	1
-07.22392	 108.48883	-043.1	1
-07.23546	 106.28113	-018.3	1
-07.23546	 106.29273	-019.3	1
-07.23546	 106.30436	-017.9	1
-07.23546	 106.31598	-017.0	1
-07.23546	 106.32760	-017.2	1
-07.23546	 106.33921	-016.4	1
-07.23546	 106.35084	-017.4	1
-07.23546	 106.36246	-018.3	1
-07.23546	 106.37407	-018.4	1
-07.23546	 106.38569	-020.3	1
-07.23546	 106.39732	-021.5	1
-07.23546	 106.40894	-022.4	1
-07.23546	 106.42056	-024.2	1
-07.23546	 106.43217	-025.1	1
-07.23546	 106.44379	-026.4	1
-07.23546	 106.45541	-026.1	1
-07.23546	 106.46703	-026.2	1
-07.23546	 106.47865	-025.7	1
-07.23546	 106.49027	-025.6	1
-07.23546	 106.50189	-025.6	1
-07.23546	 106.51351	-020.7	1
-07.23546	 106.52513	-021.8	1
-07.23546	 106.53675	-023.4	1
-07.23546	 106.54837	-023.6	1
-07.23546	 106.56000	-021.9	1
-07.23546	 106.57161	-023.4	1
-07.23546	 106.58322	-025.0	1
-07.23546	 106.59485	-023.9	1
-07.23546	 106.60646	-025.3	1
-07.23546	 106.61809	-024.7	1
-07.23546	 106.62971	-024.7	1
-07.23546	 106.64133	-024.6	1
-07.23546	 106.65294	-025.3	1
-07.23546	 106.66457	-023.6	1
-07.23546	 106.67619	-021.2	1
-07.23546	 106.68781	-019.8	1
-07.23546	 106.69942	-017.3	1
-07.23546	 106.71104	-012.1	1
-07.23546	 106.72266	-017.7	1
-07.23546	 106.73428	-021.5	1
-07.23546	 106.74590	-019.8	1
-07.23546	 106.75752	-017.5	1
-07.23546	 106.76913	-018.6	1
-07.23546	 106.78075	-023.0	1
-07.23546	 106.79239	-027.6	1
-07.23546	 106.80400	-026.4	1
-07.23546	 106.81561	-024.9	1
-07.23546	 106.82723	-023.7	1
-07.23546	 106.83887	-028.1	1
-07.23546	 106.85048	-028.2	1
-07.23546	 106.86209	-028.9	1
-07.23546	 106.87372	-028.7	1
-07.23546	 106.88533	-028.1	1
-07.23546	 106.89696	-027.5	1
-07.23546	 106.90857	-028.8	1
-07.23546	 106.92020	-028.7	1
-07.23546	 106.93182	-031.3	1
-07.23546	 106.94344	-030.8	1
-07.23546	 106.95506	-031.2	1
-07.23546	 106.96667	-029.8	1
-07.23546	 106.97829	-027.4	1
-07.23546	 106.98991	-022.4	1
-07.23546	 107.00153	-019.8	1
-07.23546	 107.01315	-016.7	1
-07.23546	 107.02477	-016.4	1
-07.23546	 107.03640	-013.8	1
-07.23546	 107.04800	-012.7	1
-07.23546	 107.05962	-013.4	1
-07.23546	 107.07124	-017.2	1
-07.23546	 107.08287	-016.0	1
-07.23546	 107.09448	-017.9	1
-07.23546	 107.10610	-015.6	1
-07.23546	 107.11772	-024.3	1
-07.23546	 107.12935	-027.9	1
-07.23546	 107.14097	-023.7	1
-07.23546	 107.15258	-019.0	1
-07.23546	 107.16421	-025.3	1
-07.23546	 107.17583	-026.7	1
-07.23546	 107.18744	-025.2	1
-07.23546	 107.19906	-024.7	1
-07.23546	 107.21068	-021.1	1
-07.23546	 107.22231	-015.9	1
-07.23546	 107.23392	-016.6	1
-07.23546	 107.24554	-019.0	1
-07.23546	 107.25716	-008.3	1
-07.23546	 107.26878	-002.5	1
-07.23546	 107.28040	-013.9	1
-07.23546	 107.29202	-010.5	1
-07.23546	 107.30363	-006.4	1
-07.23546	 107.31526	-004.4	1
-07.23546	 107.32687	-005.8	1
-07.23546	 107.33849	-009.6	1
-07.23546	 107.35011	-010.6	1
-07.23546	 107.36174	-019.3	1
-07.23546	 107.37335	-019.7	1
-07.23546	 107.38497	-021.0	1
-07.23546	 107.39659	-023.8	1
-07.23546	 107.40822	-023.5	1
-07.23546	 107.41983	-026.3	1
-07.23546	 107.43146	-029.7	1
-07.23546	 107.44307	-031.5	1
-07.23546	 107.45469	-035.0	1
-07.23546	 107.46631	-038.5	1
-07.23546	 107.47794	-038.6	1
-07.23546	 107.48956	-040.2	1
-07.23546	 107.50117	-040.3	1
-07.23546	 107.51279	-041.4	1
-07.23546	 107.52441	-039.9	1
-07.23546	 107.53603	-038.6	1
-07.23546	 107.54765	-040.7	1
-07.23546	 107.55927	-038.5	1
-07.23546	 107.57088	-041.0	1
-07.23546	 107.58250	-037.5	1
-07.23546	 107.59412	-036.4	1
-07.23546	 107.60575	-037.2	1
-07.23546	 107.61736	-039.1	1
-07.23546	 107.62899	-042.1	1
-07.23546	 107.64060	-043.6	1
-07.23546	 107.65222	-046.4	1
-07.23546	 107.66384	-046.9	1
-07.23546	 107.67546	-045.6	1
-07.23546	 107.68709	-044.2	1
-07.23546	 107.69870	-041.8	1
-07.23546	 107.71033	-041.9	1
-07.23546	 107.72194	-043.0	1
-07.23546	 107.73356	-043.1	1
-07.23546	 107.74518	-044.3	1
-07.23546	 107.75681	-045.6	1
-07.23546	 107.76842	-046.7	1
-07.23546	 107.78004	-046.9	1
-07.23546	 107.79165	-048.3	1
-07.23546	 107.80328	-047.9	1
-07.23546	 107.81489	-048.6	1
-07.23546	 107.82652	-050.0	1
-07.23546	 107.83813	-050.4	1
-07.23546	 107.84976	-049.1	1
-07.23546	 107.86137	-048.2	1
-07.23546	 107.87300	-049.6	1
-07.23546	 107.88462	-050.1	1
-07.23546	 107.89624	-051.1	1
-07.23546	 107.90785	-053.5	1
-07.23546	 107.91948	-053.2	1
-07.23546	 107.93109	-052.7	1
-07.23546	 107.94270	-052.2	1
-07.23546	 107.95433	-052.6	1
-07.23546	 107.96595	-053.1	1
-07.23546	 107.97758	-051.5	1
-07.23546	 107.98918	-050.7	1
-07.23546	 108.00081	-050.5	1
-07.23546	 108.01243	-051.5	1
-07.23546	 108.02405	-049.4	1
-07.23546	 108.03568	-047.3	1
-07.23546	 108.04729	-045.1	1
-07.23546	 108.05891	-042.8	1
-07.23546	 108.07053	-043.6	1
-07.23546	 108.08215	-046.4	1
-07.23546	 108.09377	-048.1	1
-07.23546	 108.10538	-048.4	1
-07.23546	 108.11700	-048.3	1
-07.23546	 108.12862	-048.3	1
-07.23546	 108.14024	-048.2	1
-07.23546	 108.15186	-048.3	1
-07.23546	 108.16348	-047.8	1
-07.23546	 108.17510	-047.1	1
-07.23546	 108.18671	-047.1	1
-07.23546	 108.19835	-051.4	1
-07.23546	 108.20996	-050.4	1
-07.23546	 108.22157	-049.1	1
-07.23546	 108.23320	-046.1	1
-07.23546	 108.24483	-047.2	1
-07.23546	 108.25645	-047.4	1
